date,medicament,conso_jour,livraison,stock_fin,alerte_rupture,jours_stock
2025-10-22,Insuline,113715,0,-113715,True,-1.0
2025-10-23,Paracétamol_1g,4735,16200,103153,False,21.8
2025-10-23,Antibiotiques,3485,2916,-569,True,-0.2
2025-10-23,Morphine_IV,777,648,-129,True,-0.2
2025-10-23,Heparine,10199,9720,-479,True,-0.0
2025-10-23,Insuline,104408,19440,-84968,True,-0.8
2025-10-24,Paracétamol_1g,4539,0,98614,False,21.7
2025-10-24,Antibiotiques,3754,0,-3754,True,-1.0
2025-10-24,Morphine_IV,775,0,-775,True,-1.0
2025-10-24,Heparine,11800,0,-11800,True,-1.0
2025-10-24,Insuline,122367,0,-122367,True,-1.0
2025-10-25,Paracétamol_1g,4382,0,94231,False,21.5
2025-10-25,Antibiotiques,3553,0,-3553,True,-1.0
2025-10-25,Morphine_IV,765,0,-765,True,-1.0
2025-10-25,Heparine,11286,0,-11286,True,-1.0
2025-10-25,Insuline,111928,0,-111928,True,-1.0
2025-10-26,Paracétamol_1g,4898,0,89333,False,18.2
2025-10-26,Antibiotiques,3252,0,-3252,True,-1.0
2025-10-26,Morphine_IV,735,0,-735,True,-1.0
2025-10-26,Heparine,11155,0,-11155,True,-1.0
2025-10-26,Insuline,117552,0,-117552,True,-1.0
2025-10-27,Paracétamol_1g,4657,0,84676,False,18.2
2025-10-27,Antibiotiques,3838,0,-3838,True,-1.0
2025-10-27,Morphine_IV,725,0,-725,True,-1.0
2025-10-27,Heparine,10766,0,-10766,True,-1.0
2025-10-27,Insuline,120434,0,-120434,True,-1.0
2025-10-28,Paracétamol_1g,4324,16200,96553,False,22.3
2025-10-28,Antibiotiques,3613,2916,-697,True,-0.2
2025-10-28,Morphine_IV,759,648,-111,True,-0.1
2025-10-28,Heparine,10278,9720,-558,True,-0.1
2025-10-28,Insuline,126342,19440,-106902,True,-0.8
2025-10-29,Paracétamol_1g,4384,0,92169,False,21.0
2025-10-29,Antibiotiques,3131,0,-3131,True,-1.0
2025-10-29,Morphine_IV,716,0,-716,True,-1.0
2025-10-29,Heparine,12263,0,-12263,True,-1.0
2025-10-29,Insuline,117443,0,-117443,True,-1.0
2025-10-30,Paracétamol_1g,4764,16200,103604,False,21.7
2025-10-30,Antibiotiques,3455,2916,-539,True,-0.2
2025-10-30,Morphine_IV,763,648,-115,True,-0.2
2025-10-30,Heparine,11264,9720,-1544,True,-0.1
2025-10-30,Insuline,120393,19440,-100953,True,-0.8
2025-10-31,Paracétamol_1g,4675,0,98929,False,21.2
2025-10-31,Antibiotiques,3630,0,-3630,True,-1.0
2025-10-31,Morphine_IV,788,0,-788,True,-1.0
2025-10-31,Heparine,10867,0,-10867,True,-1.0
2025-10-31,Insuline,119482,0,-119482,True,-1.0
2025-11-01,Paracétamol_1g,4870,0,94059,False,19.3
2025-11-01,Antibiotiques,3598,0,-3598,True,-1.0
2025-11-01,Morphine_IV,773,0,-773,True,-1.0
2025-11-01,Heparine,11273,0,-11273,True,-1.0
2025-11-01,Insuline,107490,0,-107490,True,-1.0
2025-11-02,Paracétamol_1g,4315,0,89744,False,20.8
2025-11-02,Antibiotiques,3263,0,-3263,True,-1.0
2025-11-02,Morphine_IV,742,0,-742,True,-1.0
2025-11-02,Heparine,11114,0,-11114,True,-1.0
2025-11-02,Insuline,111090,0,-111090,True,-1.0
2025-11-03,Paracétamol_1g,4728,0,85016,False,18.0
2025-11-03,Antibiotiques,3339,0,-3339,True,-1.0
2025-11-03,Morphine_IV,763,0,-763,True,-1.0
2025-11-03,Heparine,10434,0,-10434,True,-1.0
2025-11-03,Insuline,115716,0,-115716,True,-1.0
2025-11-04,Paracétamol_1g,4477,16200,96739,False,21.6
2025-11-04,Antibiotiques,3442,2916,-526,True,-0.2
2025-11-04,Morphine_IV,752,648,-104,True,-0.1
2025-11-04,Heparine,11155,9720,-1435,True,-0.1
2025-11-04,Insuline,113865,19440,-94425,True,-0.8
2025-11-05,Paracétamol_1g,5069,0,91669,False,18.1
2025-11-05,Antibiotiques,3438,0,-3438,True,-1.0
2025-11-05,Morphine_IV,697,0,-697,True,-1.0
2025-11-05,Heparine,11667,0,-11667,True,-1.0
2025-11-05,Insuline,117664,0,-117664,True,-1.0
2025-11-06,Paracétamol_1g,4551,16200,103319,False,22.7
2025-11-06,Antibiotiques,3527,2916,-611,True,-0.2
2025-11-06,Morphine_IV,773,648,-125,True,-0.2
2025-11-06,Heparine,11068,9720,-1348,True,-0.1
2025-11-06,Insuline,108497,19440,-89057,True,-0.8
2025-11-07,Paracétamol_1g,4636,0,98683,False,21.3
2025-11-07,Antibiotiques,3606,0,-3606,True,-1.0
2025-11-07,Morphine_IV,738,0,-738,True,-1.0
2025-11-07,Heparine,11876,0,-11876,True,-1.0
2025-11-07,Insuline,115934,0,-115934,True,-1.0
2025-11-08,Paracétamol_1g,4641,0,94041,False,20.3
2025-11-08,Antibiotiques,3120,0,-3120,True,-1.0
2025-11-08,Morphine_IV,725,0,-725,True,-1.0
2025-11-08,Heparine,11566,0,-11566,True,-1.0
2025-11-08,Insuline,115825,0,-115825,True,-1.0
2025-11-09,Paracétamol_1g,4372,0,89670,False,20.5
2025-11-09,Antibiotiques,3271,0,-3271,True,-1.0
2025-11-09,Morphine_IV,725,0,-725,True,-1.0
2025-11-09,Heparine,10448,0,-10448,True,-1.0
2025-11-09,Insuline,106619,0,-106619,True,-1.0
2025-11-10,Paracétamol_1g,5130,0,84540,False,16.5
2025-11-10,Antibiotiques,3176,0,-3176,True,-1.0
2025-11-10,Morphine_IV,746,0,-746,True,-1.0
2025-11-10,Heparine,10850,0,-10850,True,-1.0
2025-11-10,Insuline,111063,0,-111063,True,-1.0
2025-11-11,Paracétamol_1g,4781,16200,95958,False,20.1
2025-11-11,Antibiotiques,3310,2916,-394,True,-0.1
2025-11-11,Morphine_IV,722,648,-74,True,-0.1
2025-11-11,Heparine,10918,9720,-1198,True,-0.1
2025-11-11,Insuline,111394,19440,-91954,True,-0.8
2025-11-12,Paracétamol_1g,4466,0,91492,False,20.5
2025-11-12,Antibiotiques,3540,0,-3540,True,-1.0
2025-11-12,Morphine_IV,807,0,-807,True,-1.0
2025-11-12,Heparine,11328,0,-11328,True,-1.0
2025-11-12,Insuline,99557,0,-99557,True,-1.0
2025-11-13,Paracétamol_1g,4827,16200,102865,False,21.3
2025-11-13,Antibiotiques,3266,2916,-350,True,-0.1
2025-11-13,Morphine_IV,728,648,-80,True,-0.1
2025-11-13,Heparine,10832,9720,-1112,True,-0.1
2025-11-13,Insuline,118979,19440,-99539,True,-0.8
2025-11-14,Paracétamol_1g,4593,0,98272,False,21.4
2025-11-14,Antibiotiques,3611,0,-3611,True,-1.0
2025-11-14,Morphine_IV,735,0,-735,True,-1.0
2025-11-14,Heparine,11484,0,-11484,True,-1.0
2025-11-14,Insuline,114072,0,-114072,True,-1.0
2025-11-15,Paracétamol_1g,4380,0,93893,False,21.4
2025-11-15,Antibiotiques,3411,0,-3411,True,-1.0
2025-11-15,Morphine_IV,748,0,-748,True,-1.0
2025-11-15,Heparine,11601,0,-11601,True,-1.0
2025-11-15,Insuline,111499,0,-111499,True,-1.0
2025-11-16,Paracétamol_1g,4883,0,89009,False,18.2
2025-11-16,Antibiotiques,3309,0,-3309,True,-1.0
2025-11-16,Morphine_IV,774,0,-774,True,-1.0
2025-11-16,Heparine,11539,0,-11539,True,-1.0
2025-11-16,Insuline,114257,0,-114257,True,-1.0
2025-11-17,Paracétamol_1g,4826,0,84184,False,17.4
2025-11-17,Antibiotiques,3557,0,-3557,True,-1.0
2025-11-17,Morphine_IV,689,0,-689,True,-1.0
2025-11-17,Heparine,11079,0,-11079,True,-1.0
2025-11-17,Insuline,106459,0,-106459,True,-1.0
2025-11-18,Paracétamol_1g,4825,16200,95559,False,19.8
2025-11-18,Antibiotiques,3319,2916,-403,True,-0.1
2025-11-18,Morphine_IV,775,648,-127,True,-0.2
2025-11-18,Heparine,10326,9720,-606,True,-0.1
2025-11-18,Insuline,117565,19440,-98125,True,-0.8
2025-11-19,Paracétamol_1g,4801,0,90759,False,18.9
2025-11-19,Antibiotiques,3451,0,-3451,True,-1.0
2025-11-19,Morphine_IV,794,0,-794,True,-1.0
2025-11-19,Heparine,11286,0,-11286,True,-1.0
2025-11-19,Insuline,115652,0,-115652,True,-1.0
2025-11-20,Paracétamol_1g,4634,16200,102324,False,22.1
2025-11-20,Antibiotiques,3431,2916,-515,True,-0.2
2025-11-20,Morphine_IV,747,648,-99,True,-0.1
2025-11-20,Heparine,11448,9720,-1728,True,-0.2
2025-11-20,Insuline,116670,19440,-97230,True,-0.8
2025-11-21,Paracétamol_1g,4772,0,97552,False,20.4
2025-11-21,Antibiotiques,3301,0,-3301,True,-1.0
2025-11-21,Morphine_IV,756,0,-756,True,-1.0
2025-11-21,Heparine,11019,0,-11019,True,-1.0
2025-11-21,Insuline,119547,0,-119547,True,-1.0
2025-11-22,Paracétamol_1g,4450,0,93103,False,20.9
2025-11-22,Antibiotiques,3189,0,-3189,True,-1.0
2025-11-22,Morphine_IV,701,0,-701,True,-1.0
2025-11-22,Heparine,11319,0,-11319,True,-1.0
2025-11-22,Insuline,110653,0,-110653,True,-1.0
2025-11-23,Paracétamol_1g,4411,0,88691,False,20.1
2025-11-23,Antibiotiques,3568,0,-3568,True,-1.0
2025-11-23,Morphine_IV,767,0,-767,True,-1.0
2025-11-23,Heparine,11218,0,-11218,True,-1.0
2025-11-23,Insuline,116250,0,-116250,True,-1.0
2025-11-24,Paracétamol_1g,4549,0,84143,False,18.5
2025-11-24,Antibiotiques,3572,0,-3572,True,-1.0
2025-11-24,Morphine_IV,760,0,-760,True,-1.0
2025-11-24,Heparine,11839,0,-11839,True,-1.0
2025-11-24,Insuline,104976,0,-104976,True,-1.0
2025-11-25,Paracétamol_1g,4876,16200,95466,False,19.6
2025-11-25,Antibiotiques,3257,2916,-341,True,-0.1
2025-11-25,Morphine_IV,734,648,-86,True,-0.1
2025-11-25,Heparine,10923,9720,-1203,True,-0.1
2025-11-25,Insuline,118963,19440,-99523,True,-0.8
2025-11-26,Paracétamol_1g,4581,0,90885,False,19.8
2025-11-26,Antibiotiques,3470,0,-3470,True,-1.0
2025-11-26,Morphine_IV,780,0,-780,True,-1.0
2025-11-26,Heparine,11766,0,-11766,True,-1.0
2025-11-26,Insuline,105263,0,-105263,True,-1.0
2025-11-27,Paracétamol_1g,4776,16200,102310,False,21.4
2025-11-27,Antibiotiques,3674,2916,-758,True,-0.2
2025-11-27,Morphine_IV,781,648,-133,True,-0.2
2025-11-27,Heparine,11600,9720,-1880,True,-0.2
2025-11-27,Insuline,111676,19440,-92236,True,-0.8
2025-11-28,Paracétamol_1g,4558,0,97752,False,21.4
2025-11-28,Antibiotiques,3542,0,-3542,True,-1.0
2025-11-28,Morphine_IV,776,0,-776,True,-1.0
2025-11-28,Heparine,10924,0,-10924,True,-1.0
2025-11-28,Insuline,118715,0,-118715,True,-1.0
2025-11-29,Paracétamol_1g,4790,0,92962,False,19.4
2025-11-29,Antibiotiques,3391,0,-3391,True,-1.0
2025-11-29,Morphine_IV,760,0,-760,True,-1.0
2025-11-29,Heparine,10926,0,-10926,True,-1.0
2025-11-29,Insuline,111513,0,-111513,True,-1.0
2025-11-30,Paracétamol_1g,4778,0,88184,False,18.5
2025-11-30,Antibiotiques,3647,0,-3647,True,-1.0
2025-11-30,Morphine_IV,790,0,-790,True,-1.0
2025-11-30,Heparine,10969,0,-10969,True,-1.0
2025-11-30,Insuline,115257,0,-115257,True,-1.0
2025-12-01,Paracétamol_1g,5347,0,82837,False,15.5
2025-12-01,Antibiotiques,3487,0,-3487,True,-1.0
2025-12-01,Morphine_IV,807,0,-807,True,-1.0
2025-12-01,Heparine,12194,0,-12194,True,-1.0
2025-12-01,Insuline,113098,0,-113098,True,-1.0
2025-12-02,Paracétamol_1g,4525,16200,94512,False,20.9
2025-12-02,Antibiotiques,3619,2916,-703,True,-0.2
2025-12-02,Morphine_IV,755,648,-107,True,-0.1
2025-12-02,Heparine,12334,9720,-2614,True,-0.2
2025-12-02,Insuline,109262,19440,-89822,True,-0.8
2025-12-03,Paracétamol_1g,4876,0,89635,False,18.4
2025-12-03,Antibiotiques,3324,0,-3324,True,-1.0
2025-12-03,Morphine_IV,841,0,-841,True,-1.0
2025-12-03,Heparine,11996,0,-11996,True,-1.0
2025-12-03,Insuline,124083,0,-124083,True,-1.0
2025-12-04,Paracétamol_1g,4639,16200,101196,False,21.8
2025-12-04,Antibiotiques,3947,2916,-1031,True,-0.3
2025-12-04,Morphine_IV,875,648,-227,True,-0.3
2025-12-04,Heparine,11548,9720,-1828,True,-0.2
2025-12-04,Insuline,120549,19440,-101109,True,-0.8
2025-12-05,Paracétamol_1g,4787,0,96409,False,20.1
2025-12-05,Antibiotiques,3662,0,-3662,True,-1.0
2025-12-05,Morphine_IV,795,0,-795,True,-1.0
2025-12-05,Heparine,12460,0,-12460,True,-1.0
2025-12-05,Insuline,121069,0,-121069,True,-1.0
2025-12-06,Paracétamol_1g,4672,0,91737,False,19.6
2025-12-06,Antibiotiques,3725,0,-3725,True,-1.0
2025-12-06,Morphine_IV,734,0,-734,True,-1.0
2025-12-06,Heparine,10816,0,-10816,True,-1.0
2025-12-06,Insuline,115270,0,-115270,True,-1.0
2025-12-07,Paracétamol_1g,4155,0,87582,False,21.1
2025-12-07,Antibiotiques,3449,0,-3449,True,-1.0
2025-12-07,Morphine_IV,773,0,-773,True,-1.0
2025-12-07,Heparine,12482,0,-12482,True,-1.0
2025-12-07,Insuline,121550,0,-121550,True,-1.0
2025-12-08,Paracétamol_1g,5171,0,82411,False,15.9
2025-12-08,Antibiotiques,3637,0,-3637,True,-1.0
2025-12-08,Morphine_IV,724,0,-724,True,-1.0
2025-12-08,Heparine,11830,0,-11830,True,-1.0
2025-12-08,Insuline,109826,0,-109826,True,-1.0
2025-12-09,Paracétamol_1g,5073,16200,93538,False,18.4
2025-12-09,Antibiotiques,3358,2916,-442,True,-0.1
2025-12-09,Morphine_IV,759,648,-111,True,-0.1
2025-12-09,Heparine,11247,9720,-1527,True,-0.1
2025-12-09,Insuline,122845,19440,-103405,True,-0.8
2025-12-10,Paracétamol_1g,4489,0,89049,False,19.8
2025-12-10,Antibiotiques,3511,0,-3511,True,-1.0
2025-12-10,Morphine_IV,769,0,-769,True,-1.0
2025-12-10,Heparine,11549,0,-11549,True,-1.0
2025-12-10,Insuline,128197,0,-128197,True,-1.0
2025-12-11,Paracétamol_1g,4711,16200,100538,False,21.3
2025-12-11,Antibiotiques,3399,2916,-483,True,-0.1
2025-12-11,Morphine_IV,791,648,-143,True,-0.2
2025-12-11,Heparine,12291,9720,-2571,True,-0.2
2025-12-11,Insuline,119944,19440,-100504,True,-0.8
2025-12-12,Paracétamol_1g,5304,0,95234,False,18.0
2025-12-12,Antibiotiques,3563,0,-3563,True,-1.0
2025-12-12,Morphine_IV,745,0,-745,True,-1.0
2025-12-12,Heparine,12304,0,-12304,True,-1.0
2025-12-12,Insuline,128118,0,-128118,True,-1.0
2025-12-13,Paracétamol_1g,5032,0,90202,False,17.9
2025-12-13,Antibiotiques,3334,0,-3334,True,-1.0
2025-12-13,Morphine_IV,808,0,-808,True,-1.0
2025-12-13,Heparine,10941,0,-10941,True,-1.0
2025-12-13,Insuline,113159,0,-113159,True,-1.0
2025-12-14,Paracétamol_1g,5318,0,84884,False,16.0
2025-12-14,Antibiotiques,3440,0,-3440,True,-1.0
2025-12-14,Morphine_IV,775,0,-775,True,-1.0
2025-12-14,Heparine,11370,0,-11370,True,-1.0
2025-12-14,Insuline,112021,0,-112021,True,-1.0
2025-12-15,Paracétamol_1g,4489,0,80395,False,17.9
2025-12-15,Antibiotiques,3323,0,-3323,True,-1.0
2025-12-15,Morphine_IV,759,0,-759,True,-1.0
2025-12-15,Heparine,11678,0,-11678,True,-1.0
2025-12-15,Insuline,112230,0,-112230,True,-1.0
2025-12-16,Paracétamol_1g,4946,16200,91649,False,18.5
2025-12-16,Antibiotiques,3517,2916,-601,True,-0.2
2025-12-16,Morphine_IV,802,648,-154,True,-0.2
2025-12-16,Heparine,12064,9720,-2344,True,-0.2
2025-12-16,Insuline,123197,19440,-103757,True,-0.8
2025-12-17,Paracétamol_1g,5240,0,86408,False,16.5
2025-12-17,Antibiotiques,3416,0,-3416,True,-1.0
2025-12-17,Morphine_IV,849,0,-849,True,-1.0
2025-12-17,Heparine,11541,0,-11541,True,-1.0
2025-12-17,Insuline,118095,0,-118095,True,-1.0
2025-12-18,Paracétamol_1g,5145,16200,97464,False,18.9
2025-12-18,Antibiotiques,3678,2916,-762,True,-0.2
2025-12-18,Morphine_IV,794,648,-146,True,-0.2
2025-12-18,Heparine,12174,9720,-2454,True,-0.2
2025-12-18,Insuline,123034,19440,-103594,True,-0.8
2025-12-19,Paracétamol_1g,5023,0,92440,False,18.4
2025-12-19,Antibiotiques,3925,0,-3925,True,-1.0
2025-12-19,Morphine_IV,818,0,-818,True,-1.0
2025-12-19,Heparine,11607,0,-11607,True,-1.0
2025-12-19,Insuline,119483,0,-119483,True,-1.0
2025-12-20,Paracétamol_1g,4715,0,87725,False,18.6
2025-12-20,Antibiotiques,3452,0,-3452,True,-1.0
2025-12-20,Morphine_IV,774,0,-774,True,-1.0
2025-12-20,Heparine,13117,0,-13117,True,-1.0
2025-12-20,Insuline,121557,0,-121557,True,-1.0
2025-12-21,Paracétamol_1g,5143,0,82582,False,16.1
2025-12-21,Antibiotiques,3874,0,-3874,True,-1.0
2025-12-21,Morphine_IV,774,0,-774,True,-1.0
2025-12-21,Heparine,11732,0,-11732,True,-1.0
2025-12-21,Insuline,133698,0,-133698,True,-1.0
2025-12-22,Paracétamol_1g,4835,0,77748,False,16.1
2025-12-22,Antibiotiques,3355,0,-3355,True,-1.0
2025-12-22,Morphine_IV,813,0,-813,True,-1.0
2025-12-22,Heparine,11709,0,-11709,True,-1.0
2025-12-22,Insuline,125187,0,-125187,True,-1.0
2025-12-23,Paracétamol_1g,5162,16200,88786,False,17.2
2025-12-23,Antibiotiques,3957,2916,-1041,True,-0.3
2025-12-23,Morphine_IV,781,648,-133,True,-0.2
2025-12-23,Heparine,11729,9720,-2009,True,-0.2
2025-12-23,Insuline,120532,19440,-101092,True,-0.8
2025-12-24,Paracétamol_1g,5245,0,83540,False,15.9
2025-12-24,Antibiotiques,3816,0,-3816,True,-1.0
2025-12-24,Morphine_IV,773,0,-773,True,-1.0
2025-12-24,Heparine,12718,0,-12718,True,-1.0
2025-12-24,Insuline,130473,0,-130473,True,-1.0
2025-12-25,Paracétamol_1g,4832,16200,94908,False,19.6
2025-12-25,Antibiotiques,3316,2916,-400,True,-0.1
2025-12-25,Morphine_IV,859,648,-211,True,-0.2
2025-12-25,Heparine,12044,9720,-2324,True,-0.2
2025-12-25,Insuline,128583,19440,-109143,True,-0.8
2025-12-26,Paracétamol_1g,5317,0,89591,False,16.9
2025-12-26,Antibiotiques,3626,0,-3626,True,-1.0
2025-12-26,Morphine_IV,759,0,-759,True,-1.0
2025-12-26,Heparine,10856,0,-10856,True,-1.0
2025-12-26,Insuline,119526,0,-119526,True,-1.0
2025-12-27,Paracétamol_1g,4593,0,84999,False,18.5
2025-12-27,Antibiotiques,3537,0,-3537,True,-1.0
2025-12-27,Morphine_IV,784,0,-784,True,-1.0
2025-12-27,Heparine,11583,0,-11583,True,-1.0
2025-12-27,Insuline,114859,0,-114859,True,-1.0
2025-12-28,Paracétamol_1g,4790,0,80209,False,16.7
2025-12-28,Antibiotiques,3360,0,-3360,True,-1.0
2025-12-28,Morphine_IV,787,0,-787,True,-1.0
2025-12-28,Heparine,12204,0,-12204,True,-1.0
2025-12-28,Insuline,120892,0,-120892,True,-1.0
2025-12-29,Paracétamol_1g,4749,0,75460,False,15.9
2025-12-29,Antibiotiques,3541,0,-3541,True,-1.0
2025-12-29,Morphine_IV,792,0,-792,True,-1.0
2025-12-29,Heparine,13449,0,-13449,True,-1.0
2025-12-29,Insuline,117065,0,-117065,True,-1.0
2025-12-30,Paracétamol_1g,5329,16200,86331,False,16.2
2025-12-30,Antibiotiques,3570,2916,-654,True,-0.2
2025-12-30,Morphine_IV,755,648,-107,True,-0.1
2025-12-30,Heparine,11965,9720,-2245,True,-0.2
2025-12-30,Insuline,109795,19440,-90355,True,-0.8
2025-12-31,Paracétamol_1g,5492,0,80839,False,14.7
2025-12-31,Antibiotiques,3356,0,-3356,True,-1.0
2025-12-31,Morphine_IV,788,0,-788,True,-1.0
2025-12-31,Heparine,12922,0,-12922,True,-1.0
2025-12-31,Insuline,112420,0,-112420,True,-1.0
