date,service,categorie,effectif_total,effectif_present,taux_absence
2024-10-14,Urgences_(Passage_court),aides,54,49,0.085
2024-10-14,Gériatrie,total,364,329,0.098
2024-10-14,Gériatrie,medecins,45,40,0.1
2024-10-14,Gériatrie,infirmiers,121,112,0.065
2024-10-14,Gériatrie,aides,81,74,0.071
2024-10-14,ORPHé_(Onco/Hémato),total,672,612,0.09
2024-10-14,ORPHé_(Onco/Hémato),medecins,68,61,0.078
2024-10-14,ORPHé_(Onco/Hémato),infirmiers,195,181,0.069
2024-10-14,ORPHé_(Onco/Hémato),aides,148,134,0.094
2024-10-15,MSN_(Neuro/Psy),total,813,732,0.098
2024-10-15,MSN_(Neuro/Psy),medecins,111,102,0.073
2024-10-15,MSN_(Neuro/Psy),infirmiers,302,279,0.076
2024-10-15,MSN_(Neuro/Psy),aides,200,181,0.091
2024-10-15,Chirurgie,total,631,582,0.076
2024-10-15,Chirurgie,medecins,87,78,0.082
2024-10-15,Chirurgie,infirmiers,233,212,0.089
2024-10-15,Chirurgie,aides,155,143,0.076
2024-10-15,PRAGUES_(Réa/Pneumo),total,126,113,0.09
2024-10-15,PRAGUES_(Réa/Pneumo),medecins,22,20,0.092
2024-10-15,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.094
2024-10-15,PRAGUES_(Réa/Pneumo),aides,17,15,0.072
2024-10-15,Coeur_Metabolisme,total,454,419,0.076
2024-10-15,Coeur_Metabolisme,medecins,56,51,0.088
2024-10-15,Coeur_Metabolisme,infirmiers,152,136,0.102
2024-10-15,Coeur_Metabolisme,aides,100,91,0.086
2024-10-15,MSN_(Neuro/Psy),total,423,390,0.076
2024-10-15,MSN_(Neuro/Psy),medecins,51,45,0.102
2024-10-15,MSN_(Neuro/Psy),infirmiers,137,126,0.081
2024-10-15,MSN_(Neuro/Psy),aides,91,82,0.089
2024-10-15,Pôle_31_(Infectieux),total,303,285,0.057
2024-10-15,Pôle_31_(Infectieux),medecins,36,33,0.063
2024-10-15,Pôle_31_(Infectieux),infirmiers,96,87,0.098
2024-10-15,Pôle_31_(Infectieux),aides,64,57,0.096
2024-10-15,Urgences_(Passage_court),total,252,232,0.077
2024-10-15,Urgences_(Passage_court),medecins,31,28,0.074
2024-10-15,Urgences_(Passage_court),infirmiers,81,74,0.075
2024-10-15,Urgences_(Passage_court),aides,54,49,0.093
2024-10-15,Gériatrie,total,364,330,0.093
2024-10-15,Gériatrie,medecins,45,40,0.076
2024-10-15,Gériatrie,infirmiers,121,110,0.088
2024-10-15,Gériatrie,aides,81,74,0.07
2024-10-15,ORPHé_(Onco/Hémato),total,672,626,0.067
2024-10-15,ORPHé_(Onco/Hémato),medecins,68,61,0.074
2024-10-15,ORPHé_(Onco/Hémato),infirmiers,195,173,0.111
2024-10-15,ORPHé_(Onco/Hémato),aides,148,136,0.076
2024-10-16,MSN_(Neuro/Psy),total,813,739,0.09
2024-10-16,MSN_(Neuro/Psy),medecins,111,101,0.085
2024-10-16,MSN_(Neuro/Psy),infirmiers,302,273,0.096
2024-10-16,MSN_(Neuro/Psy),aides,200,183,0.08
2024-10-16,Chirurgie,total,631,582,0.075
2024-10-16,Chirurgie,medecins,87,80,0.078
2024-10-16,Chirurgie,infirmiers,233,218,0.063
2024-10-16,Chirurgie,aides,155,144,0.068
2024-10-16,PRAGUES_(Réa/Pneumo),total,126,112,0.104
2024-10-16,PRAGUES_(Réa/Pneumo),medecins,22,20,0.083
2024-10-16,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.082
2024-10-16,PRAGUES_(Réa/Pneumo),aides,17,15,0.083
2024-10-16,Coeur_Metabolisme,total,454,407,0.102
2024-10-16,Coeur_Metabolisme,medecins,56,51,0.088
2024-10-16,Coeur_Metabolisme,infirmiers,152,138,0.084
2024-10-16,Coeur_Metabolisme,aides,100,89,0.104
2024-10-16,MSN_(Neuro/Psy),total,423,383,0.093
2024-10-16,MSN_(Neuro/Psy),medecins,51,46,0.088
2024-10-16,MSN_(Neuro/Psy),infirmiers,137,123,0.101
2024-10-16,MSN_(Neuro/Psy),aides,91,83,0.079
2024-10-16,Pôle_31_(Infectieux),total,303,282,0.068
2024-10-16,Pôle_31_(Infectieux),medecins,36,33,0.091
2024-10-16,Pôle_31_(Infectieux),infirmiers,96,90,0.064
2024-10-16,Pôle_31_(Infectieux),aides,64,58,0.087
2024-10-16,Urgences_(Passage_court),total,252,228,0.096
2024-10-16,Urgences_(Passage_court),medecins,31,26,0.095
2024-10-16,Urgences_(Passage_court),infirmiers,81,74,0.076
2024-10-16,Urgences_(Passage_court),aides,54,50,0.072
2024-10-16,Gériatrie,total,364,337,0.074
2024-10-16,Gériatrie,medecins,45,40,0.084
2024-10-16,Gériatrie,infirmiers,121,110,0.092
2024-10-16,Gériatrie,aides,81,73,0.091
2024-10-16,ORPHé_(Onco/Hémato),total,672,617,0.082
2024-10-16,ORPHé_(Onco/Hémato),medecins,68,60,0.089
2024-10-16,ORPHé_(Onco/Hémato),infirmiers,195,177,0.089
2024-10-16,ORPHé_(Onco/Hémato),aides,148,136,0.081
2024-10-17,MSN_(Neuro/Psy),total,813,752,0.076
2024-10-17,MSN_(Neuro/Psy),medecins,111,101,0.085
2024-10-17,MSN_(Neuro/Psy),infirmiers,302,278,0.082
2024-10-17,MSN_(Neuro/Psy),aides,200,182,0.084
2024-10-17,Chirurgie,total,631,576,0.087
2024-10-17,Chirurgie,medecins,87,77,0.095
2024-10-17,Chirurgie,infirmiers,233,210,0.098
2024-10-17,Chirurgie,aides,155,142,0.082
2024-10-17,PRAGUES_(Réa/Pneumo),total,126,117,0.068
2024-10-17,PRAGUES_(Réa/Pneumo),medecins,22,19,0.104
2024-10-17,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.082
2024-10-17,PRAGUES_(Réa/Pneumo),aides,17,15,0.086
2024-10-17,Coeur_Metabolisme,total,454,410,0.095
2024-10-17,Coeur_Metabolisme,medecins,56,51,0.092
2024-10-17,Coeur_Metabolisme,infirmiers,152,138,0.088
2024-10-17,Coeur_Metabolisme,aides,100,91,0.082
2024-10-17,MSN_(Neuro/Psy),total,423,392,0.071
2024-10-17,MSN_(Neuro/Psy),medecins,51,46,0.077
2024-10-17,MSN_(Neuro/Psy),infirmiers,137,127,0.069
2024-10-17,MSN_(Neuro/Psy),aides,91,82,0.087
2024-10-17,Pôle_31_(Infectieux),total,303,279,0.079
2024-10-17,Pôle_31_(Infectieux),medecins,36,33,0.092
2024-10-17,Pôle_31_(Infectieux),infirmiers,96,88,0.086
2024-10-17,Pôle_31_(Infectieux),aides,64,58,0.085
2024-10-17,Urgences_(Passage_court),total,252,231,0.08
2024-10-17,Urgences_(Passage_court),medecins,31,26,0.101
2024-10-17,Urgences_(Passage_court),infirmiers,81,74,0.075
2024-10-17,Urgences_(Passage_court),aides,54,48,0.105
2024-10-17,Gériatrie,total,364,329,0.098
2024-10-17,Gériatrie,medecins,45,40,0.093
2024-10-17,Gériatrie,infirmiers,121,109,0.094
2024-10-17,Gériatrie,aides,81,74,0.083
2024-10-17,ORPHé_(Onco/Hémato),total,672,614,0.086
2024-10-17,ORPHé_(Onco/Hémato),medecins,68,60,0.088
2024-10-17,ORPHé_(Onco/Hémato),infirmiers,195,179,0.086
2024-10-17,ORPHé_(Onco/Hémato),aides,148,138,0.068
2024-10-18,MSN_(Neuro/Psy),total,813,741,0.089
2024-10-18,MSN_(Neuro/Psy),medecins,111,101,0.083
2024-10-18,MSN_(Neuro/Psy),infirmiers,302,270,0.101
2024-10-18,MSN_(Neuro/Psy),aides,200,184,0.076
2024-10-18,Chirurgie,total,631,576,0.086
2024-10-18,Chirurgie,medecins,87,78,0.082
2024-10-18,Chirurgie,infirmiers,233,211,0.096
2024-10-18,Chirurgie,aides,155,143,0.075
2024-10-18,PRAGUES_(Réa/Pneumo),total,126,114,0.088
2024-10-18,PRAGUES_(Réa/Pneumo),medecins,22,20,0.079
2024-10-18,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.087
2024-10-18,PRAGUES_(Réa/Pneumo),aides,17,15,0.076
2024-10-18,Coeur_Metabolisme,total,454,417,0.081
2024-10-18,Coeur_Metabolisme,medecins,56,52,0.063
2024-10-18,Coeur_Metabolisme,infirmiers,152,139,0.078
2024-10-18,Coeur_Metabolisme,aides,100,91,0.084
2024-10-18,MSN_(Neuro/Psy),total,423,387,0.085
2024-10-18,MSN_(Neuro/Psy),medecins,51,46,0.083
2024-10-18,MSN_(Neuro/Psy),infirmiers,137,125,0.089
2024-10-18,MSN_(Neuro/Psy),aides,91,83,0.079
2024-10-18,Pôle_31_(Infectieux),total,303,277,0.086
2024-10-18,Pôle_31_(Infectieux),medecins,36,33,0.085
2024-10-18,Pôle_31_(Infectieux),infirmiers,96,88,0.093
2024-10-18,Pôle_31_(Infectieux),aides,64,57,0.09
2024-10-18,Urgences_(Passage_court),total,252,231,0.082
2024-10-18,Urgences_(Passage_court),medecins,31,26,0.093
2024-10-18,Urgences_(Passage_court),infirmiers,81,73,0.096
2024-10-18,Urgences_(Passage_court),aides,54,50,0.08
2024-10-18,Gériatrie,total,364,334,0.082
2024-10-18,Gériatrie,medecins,45,40,0.085
2024-10-18,Gériatrie,infirmiers,121,110,0.087
2024-10-18,Gériatrie,aides,81,73,0.092
2024-10-18,ORPHé_(Onco/Hémato),total,672,614,0.087
2024-10-18,ORPHé_(Onco/Hémato),medecins,68,61,0.083
2024-10-18,ORPHé_(Onco/Hémato),infirmiers,195,182,0.065
2024-10-18,ORPHé_(Onco/Hémato),aides,148,135,0.086
2024-10-19,MSN_(Neuro/Psy),total,813,744,0.085
2024-10-19,MSN_(Neuro/Psy),medecins,111,100,0.093
2024-10-19,MSN_(Neuro/Psy),infirmiers,302,276,0.088
2024-10-19,MSN_(Neuro/Psy),aides,200,183,0.079
2024-10-19,Chirurgie,total,631,584,0.072
2024-10-19,Chirurgie,medecins,87,78,0.088
2024-10-19,Chirurgie,infirmiers,233,213,0.084
2024-10-19,Chirurgie,aides,155,139,0.095
2024-10-19,PRAGUES_(Réa/Pneumo),total,126,114,0.084
2024-10-19,PRAGUES_(Réa/Pneumo),medecins,22,20,0.094
2024-10-19,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.088
2024-10-19,PRAGUES_(Réa/Pneumo),aides,17,15,0.084
2024-10-19,Coeur_Metabolisme,total,454,417,0.079
2024-10-19,Coeur_Metabolisme,medecins,56,51,0.081
2024-10-19,Coeur_Metabolisme,infirmiers,152,136,0.099
2024-10-19,Coeur_Metabolisme,aides,100,92,0.076
2024-10-19,MSN_(Neuro/Psy),total,423,377,0.106
2024-10-19,MSN_(Neuro/Psy),medecins,51,45,0.095
2024-10-19,MSN_(Neuro/Psy),infirmiers,137,126,0.08
2024-10-19,MSN_(Neuro/Psy),aides,91,83,0.08
2024-10-19,Pôle_31_(Infectieux),total,303,279,0.08
2024-10-19,Pôle_31_(Infectieux),medecins,36,33,0.085
2024-10-19,Pôle_31_(Infectieux),infirmiers,96,88,0.093
2024-10-19,Pôle_31_(Infectieux),aides,64,58,0.087
2024-10-19,Urgences_(Passage_court),total,252,229,0.091
2024-10-19,Urgences_(Passage_court),medecins,31,26,0.094
2024-10-19,Urgences_(Passage_court),infirmiers,81,73,0.093
2024-10-19,Urgences_(Passage_court),aides,54,50,0.08
2024-10-19,Gériatrie,total,364,332,0.086
2024-10-19,Gériatrie,medecins,45,40,0.099
2024-10-19,Gériatrie,infirmiers,121,111,0.083
2024-10-19,Gériatrie,aides,81,73,0.087
2024-10-19,ORPHé_(Onco/Hémato),total,672,611,0.091
2024-10-19,ORPHé_(Onco/Hémato),medecins,68,60,0.09
2024-10-19,ORPHé_(Onco/Hémato),infirmiers,195,182,0.067
2024-10-19,ORPHé_(Onco/Hémato),aides,148,137,0.076
2024-10-20,MSN_(Neuro/Psy),total,813,755,0.072
2024-10-20,MSN_(Neuro/Psy),medecins,111,101,0.088
2024-10-20,MSN_(Neuro/Psy),infirmiers,302,278,0.079
2024-10-20,MSN_(Neuro/Psy),aides,200,181,0.092
2024-10-20,Chirurgie,total,631,570,0.094
2024-10-20,Chirurgie,medecins,87,80,0.075
2024-10-20,Chirurgie,infirmiers,233,210,0.1
2024-10-20,Chirurgie,aides,155,145,0.061
2024-10-20,PRAGUES_(Réa/Pneumo),total,126,116,0.077
2024-10-20,PRAGUES_(Réa/Pneumo),medecins,22,20,0.092
2024-10-20,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.067
2024-10-20,PRAGUES_(Réa/Pneumo),aides,17,15,0.09
2024-10-20,Coeur_Metabolisme,total,454,427,0.057
2024-10-20,Coeur_Metabolisme,medecins,56,51,0.085
2024-10-20,Coeur_Metabolisme,infirmiers,152,137,0.095
2024-10-20,Coeur_Metabolisme,aides,100,91,0.09
2024-10-20,MSN_(Neuro/Psy),total,423,383,0.091
2024-10-20,MSN_(Neuro/Psy),medecins,51,45,0.099
2024-10-20,MSN_(Neuro/Psy),infirmiers,137,125,0.088
2024-10-20,MSN_(Neuro/Psy),aides,91,82,0.089
2024-10-20,Pôle_31_(Infectieux),total,303,282,0.069
2024-10-20,Pôle_31_(Infectieux),medecins,36,33,0.089
2024-10-20,Pôle_31_(Infectieux),infirmiers,96,89,0.077
2024-10-20,Pôle_31_(Infectieux),aides,64,58,0.083
2024-10-20,Urgences_(Passage_court),total,252,231,0.082
2024-10-20,Urgences_(Passage_court),medecins,31,26,0.079
2024-10-20,Urgences_(Passage_court),infirmiers,81,72,0.104
2024-10-20,Urgences_(Passage_court),aides,54,49,0.098
2024-10-20,Gériatrie,total,364,331,0.09
2024-10-20,Gériatrie,medecins,45,40,0.099
2024-10-20,Gériatrie,infirmiers,121,111,0.075
2024-10-20,Gériatrie,aides,81,73,0.088
2024-10-20,ORPHé_(Onco/Hémato),total,672,622,0.072
2024-10-20,ORPHé_(Onco/Hémato),medecins,68,61,0.077
2024-10-20,ORPHé_(Onco/Hémato),infirmiers,195,181,0.071
2024-10-20,ORPHé_(Onco/Hémato),aides,148,136,0.078
2024-10-21,MSN_(Neuro/Psy),total,813,748,0.079
2024-10-21,MSN_(Neuro/Psy),medecins,111,102,0.076
2024-10-21,MSN_(Neuro/Psy),infirmiers,302,275,0.091
2024-10-21,MSN_(Neuro/Psy),aides,200,180,0.097
2024-10-21,Chirurgie,total,631,586,0.069
2024-10-21,Chirurgie,medecins,87,78,0.079
2024-10-21,Chirurgie,infirmiers,233,211,0.096
2024-10-21,Chirurgie,aides,155,142,0.086
2024-10-21,PRAGUES_(Réa/Pneumo),total,126,116,0.079
2024-10-21,PRAGUES_(Réa/Pneumo),medecins,22,20,0.098
2024-10-21,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.085
2024-10-21,PRAGUES_(Réa/Pneumo),aides,17,15,0.081
2024-10-21,Coeur_Metabolisme,total,454,416,0.082
2024-10-21,Coeur_Metabolisme,medecins,56,52,0.079
2024-10-21,Coeur_Metabolisme,infirmiers,152,138,0.084
2024-10-21,Coeur_Metabolisme,aides,100,91,0.084
2024-10-21,MSN_(Neuro/Psy),total,423,387,0.084
2024-10-21,MSN_(Neuro/Psy),medecins,51,48,0.065
2024-10-21,MSN_(Neuro/Psy),infirmiers,137,125,0.083
2024-10-21,MSN_(Neuro/Psy),aides,91,82,0.088
2024-10-21,Pôle_31_(Infectieux),total,303,275,0.095
2024-10-21,Pôle_31_(Infectieux),medecins,36,33,0.084
2024-10-21,Pôle_31_(Infectieux),infirmiers,96,89,0.081
2024-10-21,Pôle_31_(Infectieux),aides,64,58,0.086
2024-10-21,Urgences_(Passage_court),total,252,228,0.098
2024-10-21,Urgences_(Passage_court),medecins,31,26,0.076
2024-10-21,Urgences_(Passage_court),infirmiers,81,74,0.079
2024-10-21,Urgences_(Passage_court),aides,54,50,0.083
2024-10-21,Gériatrie,total,364,339,0.065
2024-10-21,Gériatrie,medecins,45,40,0.089
2024-10-21,Gériatrie,infirmiers,121,111,0.077
2024-10-21,Gériatrie,aides,81,74,0.073
2024-10-21,ORPHé_(Onco/Hémato),total,672,618,0.08
2024-10-21,ORPHé_(Onco/Hémato),medecins,68,63,0.061
2024-10-21,ORPHé_(Onco/Hémato),infirmiers,195,179,0.085
2024-10-21,ORPHé_(Onco/Hémato),aides,148,137,0.07
2024-10-22,MSN_(Neuro/Psy),total,813,756,0.069
2024-10-22,MSN_(Neuro/Psy),medecins,111,101,0.084
2024-10-22,MSN_(Neuro/Psy),infirmiers,302,275,0.093
2024-10-22,MSN_(Neuro/Psy),aides,200,183,0.08
2024-10-22,Chirurgie,total,631,582,0.077
2024-10-22,Chirurgie,medecins,87,76,0.104
2024-10-22,Chirurgie,infirmiers,233,212,0.089
2024-10-22,Chirurgie,aides,155,143,0.075
2024-10-22,PRAGUES_(Réa/Pneumo),total,126,111,0.111
2024-10-22,PRAGUES_(Réa/Pneumo),medecins,22,20,0.066
2024-10-22,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.091
2024-10-22,PRAGUES_(Réa/Pneumo),aides,17,15,0.101
2024-10-22,Coeur_Metabolisme,total,454,413,0.088
2024-10-22,Coeur_Metabolisme,medecins,56,51,0.091
2024-10-22,Coeur_Metabolisme,infirmiers,152,140,0.073
2024-10-22,Coeur_Metabolisme,aides,100,92,0.076
2024-10-22,MSN_(Neuro/Psy),total,423,390,0.075
2024-10-22,MSN_(Neuro/Psy),medecins,51,46,0.069
2024-10-22,MSN_(Neuro/Psy),infirmiers,137,126,0.082
2024-10-22,MSN_(Neuro/Psy),aides,91,83,0.082
2024-10-22,Pôle_31_(Infectieux),total,303,275,0.096
2024-10-22,Pôle_31_(Infectieux),medecins,36,33,0.072
2024-10-22,Pôle_31_(Infectieux),infirmiers,96,87,0.101
2024-10-22,Pôle_31_(Infectieux),aides,64,58,0.075
2024-10-22,Urgences_(Passage_court),total,252,227,0.1
2024-10-22,Urgences_(Passage_court),medecins,31,26,0.075
2024-10-22,Urgences_(Passage_court),infirmiers,81,73,0.085
2024-10-22,Urgences_(Passage_court),aides,54,50,0.071
2024-10-22,Gériatrie,total,364,339,0.066
2024-10-22,Gériatrie,medecins,45,40,0.089
2024-10-22,Gériatrie,infirmiers,121,110,0.084
2024-10-22,Gériatrie,aides,81,73,0.092
2024-10-22,ORPHé_(Onco/Hémato),total,672,617,0.08
2024-10-22,ORPHé_(Onco/Hémato),medecins,68,60,0.096
2024-10-22,ORPHé_(Onco/Hémato),infirmiers,195,175,0.1
2024-10-22,ORPHé_(Onco/Hémato),aides,148,136,0.077
2024-10-23,MSN_(Neuro/Psy),total,813,759,0.067
2024-10-23,MSN_(Neuro/Psy),medecins,111,100,0.099
2024-10-23,MSN_(Neuro/Psy),infirmiers,302,280,0.072
2024-10-23,MSN_(Neuro/Psy),aides,200,183,0.082
2024-10-23,Chirurgie,total,631,573,0.089
2024-10-23,Chirurgie,medecins,87,78,0.09
2024-10-23,Chirurgie,infirmiers,233,214,0.08
2024-10-23,Chirurgie,aides,155,143,0.077
2024-10-23,PRAGUES_(Réa/Pneumo),total,126,117,0.071
2024-10-23,PRAGUES_(Réa/Pneumo),medecins,22,20,0.084
2024-10-23,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.081
2024-10-23,PRAGUES_(Réa/Pneumo),aides,17,15,0.087
2024-10-23,Coeur_Metabolisme,total,454,417,0.08
2024-10-23,Coeur_Metabolisme,medecins,56,51,0.094
2024-10-23,Coeur_Metabolisme,infirmiers,152,137,0.092
2024-10-23,Coeur_Metabolisme,aides,100,92,0.075
2024-10-23,MSN_(Neuro/Psy),total,423,385,0.088
2024-10-23,MSN_(Neuro/Psy),medecins,51,46,0.07
2024-10-23,MSN_(Neuro/Psy),infirmiers,137,123,0.099
2024-10-23,MSN_(Neuro/Psy),aides,91,82,0.088
2024-10-23,Pôle_31_(Infectieux),total,303,273,0.099
2024-10-23,Pôle_31_(Infectieux),medecins,36,32,0.1
2024-10-23,Pôle_31_(Infectieux),infirmiers,96,88,0.088
2024-10-23,Pôle_31_(Infectieux),aides,64,58,0.086
2024-10-23,Urgences_(Passage_court),total,252,233,0.073
2024-10-23,Urgences_(Passage_court),medecins,31,26,0.097
2024-10-23,Urgences_(Passage_court),infirmiers,81,73,0.09
2024-10-23,Urgences_(Passage_court),aides,54,49,0.083
2024-10-23,Gériatrie,total,364,334,0.081
2024-10-23,Gériatrie,medecins,45,40,0.094
2024-10-23,Gériatrie,infirmiers,121,111,0.077
2024-10-23,Gériatrie,aides,81,73,0.096
2024-10-23,ORPHé_(Onco/Hémato),total,672,623,0.072
2024-10-23,ORPHé_(Onco/Hémato),medecins,68,60,0.083
2024-10-23,ORPHé_(Onco/Hémato),infirmiers,195,182,0.067
2024-10-23,ORPHé_(Onco/Hémato),aides,148,135,0.087
2024-10-24,MSN_(Neuro/Psy),total,813,738,0.092
2024-10-24,MSN_(Neuro/Psy),medecins,111,102,0.075
2024-10-24,MSN_(Neuro/Psy),infirmiers,302,277,0.083
2024-10-24,MSN_(Neuro/Psy),aides,200,181,0.092
2024-10-24,Chirurgie,total,631,570,0.094
2024-10-24,Chirurgie,medecins,87,78,0.088
2024-10-24,Chirurgie,infirmiers,233,218,0.066
2024-10-24,Chirurgie,aides,155,139,0.096
2024-10-24,PRAGUES_(Réa/Pneumo),total,126,118,0.061
2024-10-24,PRAGUES_(Réa/Pneumo),medecins,22,20,0.095
2024-10-24,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.094
2024-10-24,PRAGUES_(Réa/Pneumo),aides,17,15,0.079
2024-10-24,Coeur_Metabolisme,total,454,413,0.088
2024-10-24,Coeur_Metabolisme,medecins,56,51,0.088
2024-10-24,Coeur_Metabolisme,infirmiers,152,137,0.089
2024-10-24,Coeur_Metabolisme,aides,100,91,0.084
2024-10-24,MSN_(Neuro/Psy),total,423,387,0.085
2024-10-24,MSN_(Neuro/Psy),medecins,51,46,0.074
2024-10-24,MSN_(Neuro/Psy),infirmiers,137,126,0.08
2024-10-24,MSN_(Neuro/Psy),aides,91,82,0.087
2024-10-24,Pôle_31_(Infectieux),total,303,280,0.075
2024-10-24,Pôle_31_(Infectieux),medecins,36,32,0.103
2024-10-24,Pôle_31_(Infectieux),infirmiers,96,89,0.08
2024-10-24,Pôle_31_(Infectieux),aides,64,57,0.092
2024-10-24,Urgences_(Passage_court),total,252,232,0.077
2024-10-24,Urgences_(Passage_court),medecins,31,26,0.081
2024-10-24,Urgences_(Passage_court),infirmiers,81,73,0.091
2024-10-24,Urgences_(Passage_court),aides,54,49,0.086
2024-10-24,Gériatrie,total,364,334,0.081
2024-10-24,Gériatrie,medecins,45,41,0.066
2024-10-24,Gériatrie,infirmiers,121,111,0.08
2024-10-24,Gériatrie,aides,81,73,0.096
2024-10-24,ORPHé_(Onco/Hémato),total,672,619,0.077
2024-10-24,ORPHé_(Onco/Hémato),medecins,68,61,0.079
2024-10-24,ORPHé_(Onco/Hémato),infirmiers,195,177,0.087
2024-10-24,ORPHé_(Onco/Hémato),aides,148,135,0.085
2024-10-25,MSN_(Neuro/Psy),total,813,747,0.081
2024-10-25,MSN_(Neuro/Psy),medecins,111,100,0.098
2024-10-25,MSN_(Neuro/Psy),infirmiers,302,276,0.086
2024-10-25,MSN_(Neuro/Psy),aides,200,181,0.095
2024-10-25,Chirurgie,total,631,579,0.081
2024-10-25,Chirurgie,medecins,87,78,0.088
2024-10-25,Chirurgie,infirmiers,233,213,0.082
2024-10-25,Chirurgie,aides,155,140,0.091
2024-10-25,PRAGUES_(Réa/Pneumo),total,126,114,0.081
2024-10-25,PRAGUES_(Réa/Pneumo),medecins,22,20,0.079
2024-10-25,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.088
2024-10-25,PRAGUES_(Réa/Pneumo),aides,17,15,0.084
2024-10-25,Coeur_Metabolisme,total,454,411,0.093
2024-10-25,Coeur_Metabolisme,medecins,56,52,0.071
2024-10-25,Coeur_Metabolisme,infirmiers,152,137,0.091
2024-10-25,Coeur_Metabolisme,aides,100,91,0.082
2024-10-25,MSN_(Neuro/Psy),total,423,387,0.083
2024-10-25,MSN_(Neuro/Psy),medecins,51,45,0.092
2024-10-25,MSN_(Neuro/Psy),infirmiers,137,125,0.084
2024-10-25,MSN_(Neuro/Psy),aides,91,83,0.079
2024-10-25,Pôle_31_(Infectieux),total,303,279,0.081
2024-10-25,Pôle_31_(Infectieux),medecins,36,32,0.1
2024-10-25,Pôle_31_(Infectieux),infirmiers,96,90,0.069
2024-10-25,Pôle_31_(Infectieux),aides,64,58,0.075
2024-10-25,Urgences_(Passage_court),total,252,233,0.073
2024-10-25,Urgences_(Passage_court),medecins,31,26,0.078
2024-10-25,Urgences_(Passage_court),infirmiers,81,74,0.079
2024-10-25,Urgences_(Passage_court),aides,54,49,0.092
2024-10-25,Gériatrie,total,364,335,0.079
2024-10-25,Gériatrie,medecins,45,41,0.073
2024-10-25,Gériatrie,infirmiers,121,112,0.07
2024-10-25,Gériatrie,aides,81,74,0.074
2024-10-25,ORPHé_(Onco/Hémato),total,672,619,0.077
2024-10-25,ORPHé_(Onco/Hémato),medecins,68,60,0.096
2024-10-25,ORPHé_(Onco/Hémato),infirmiers,195,179,0.081
2024-10-25,ORPHé_(Onco/Hémato),aides,148,135,0.09
2024-10-26,MSN_(Neuro/Psy),total,813,746,0.083
2024-10-26,MSN_(Neuro/Psy),medecins,111,101,0.085
2024-10-26,MSN_(Neuro/Psy),infirmiers,302,276,0.087
2024-10-26,MSN_(Neuro/Psy),aides,200,184,0.074
2024-10-26,Chirurgie,total,631,570,0.093
2024-10-26,Chirurgie,medecins,87,78,0.083
2024-10-26,Chirurgie,infirmiers,233,211,0.093
2024-10-26,Chirurgie,aides,155,137,0.109
2024-10-26,PRAGUES_(Réa/Pneumo),total,126,116,0.08
2024-10-26,PRAGUES_(Réa/Pneumo),medecins,22,20,0.086
2024-10-26,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.082
2024-10-26,PRAGUES_(Réa/Pneumo),aides,17,15,0.087
2024-10-26,Coeur_Metabolisme,total,454,423,0.069
2024-10-26,Coeur_Metabolisme,medecins,56,51,0.098
2024-10-26,Coeur_Metabolisme,infirmiers,152,139,0.078
2024-10-26,Coeur_Metabolisme,aides,100,91,0.09
2024-10-26,MSN_(Neuro/Psy),total,423,383,0.091
2024-10-26,MSN_(Neuro/Psy),medecins,51,46,0.074
2024-10-26,MSN_(Neuro/Psy),infirmiers,137,126,0.081
2024-10-26,MSN_(Neuro/Psy),aides,91,82,0.088
2024-10-26,Pôle_31_(Infectieux),total,303,273,0.096
2024-10-26,Pôle_31_(Infectieux),medecins,36,33,0.089
2024-10-26,Pôle_31_(Infectieux),infirmiers,96,87,0.101
2024-10-26,Pôle_31_(Infectieux),aides,64,58,0.081
2024-10-26,Urgences_(Passage_court),total,252,229,0.089
2024-10-26,Urgences_(Passage_court),medecins,31,26,0.079
2024-10-26,Urgences_(Passage_court),infirmiers,81,73,0.094
2024-10-26,Urgences_(Passage_court),aides,54,49,0.085
2024-10-26,Gériatrie,total,364,330,0.096
2024-10-26,Gériatrie,medecins,45,40,0.085
2024-10-26,Gériatrie,infirmiers,121,110,0.084
2024-10-26,Gériatrie,aides,81,73,0.087
2024-10-26,ORPHé_(Onco/Hémato),total,672,613,0.088
2024-10-26,ORPHé_(Onco/Hémato),medecins,68,61,0.071
2024-10-26,ORPHé_(Onco/Hémato),infirmiers,195,176,0.092
2024-10-26,ORPHé_(Onco/Hémato),aides,148,134,0.097
2024-10-27,MSN_(Neuro/Psy),total,813,738,0.091
2024-10-27,MSN_(Neuro/Psy),medecins,111,102,0.076
2024-10-27,MSN_(Neuro/Psy),infirmiers,302,279,0.077
